Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
SKQ202205S,CE07,"CE07SHSM-00013, CE05MOAS-GL386-00015, and CE05MOAS-GL312-00012",46.98450,-124.56717,2022-03-24T16:14:20.000Z,2,*0000000000000100,89,SKQ202205S_002.hex,*0000000000000100,5,*0000000000000100,2022-03-24T16:28:42.000Z,2.39,*0000000000000100,2.37,46.98412,-124.56716,8.8727,*0000000000000100,8.8739,*0000000000000100,3.3334,*0000000010000100,3.3316,*0000000010000100,31.1425,31.1221,6.4193,*0000000010000100,6.6362,1.4963,*0000000010000100,0.4079,90.31,*0000000000000100,8.046,*0000000010000100,6.958,*0000000000000100,*0000000000001000,1.3937,0.4297,1.6810,*0000000000000100,*0000000000001000,0.6270,8.4071,3.7372,0.1785,0.0488,*0000000000000100,*0000000000001000,31.2274,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,1966.13,*0000000000000101,*0000000000000100,334.16,22.4,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2131.38,-9999999,-9999999,8.091,15.57,1831.02,119.54,2.845,1.844
SKQ202205S,CE07,"CE07SHSM-00013, CE05MOAS-GL386-00015, and CE05MOAS-GL312-00012",46.98450,-124.56717,2022-03-24T16:14:20.000Z,2,*0000000000000100,89,SKQ202205S_002.hex,*0000000000000100,5,*0000000000000100,2022-03-24T16:28:42.000Z,2.39,*0000000000000100,2.37,46.98412,-124.56716,8.8727,*0000000000000100,8.8739,*0000000000000100,3.3334,*0000000000000100,3.3316,*0000000000000100,31.1425,31.1221,6.4193,*0000000010000100,6.6362,1.4963,*0000000010000100,0.4079,90.31,*0000000000000100,8.046,*0000000000000100,6.969,*0000000000000100,*0000000000001000,1.2812,0.3825,1.6861,*0000000000000100,*0000000000001000,0.6148,8.4020,3.9331,0.2066,-0.0035,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
SKQ202205S,CE06,CE06ISSM-00014,47.13217,-124.26800,2022-03-24T18:48:34.000Z,3,*0000000000000100,26,SKQ202205S_003.hex,*0000000000000100,1,*0000000000000100,2022-03-24T18:55:38.000Z,24.02,*0000000000000100,23.81,47.13210,-124.26804,8.9179,*0000000000000100,8.9166,*0000000000000100,3.3474,*0000000010000100,3.3469,*0000000010000100,31.2384,31.2337,6.0651,*0000000010000100,6.6254,1.1461,*0000000010000100,2.0024,60.62,*0000000000000100,8.022,*0000000010000100,6.610,*0000000000000100,*0000000000001000,1.0188,2.4376,1.2626,*0000000000000100,*0000000000001000,0.7550,9.2053,3.3867,0.2347,0.9081,*0000000000000100,*0000000000001000,31.2135,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,1977.32,*0000000000000101,*0000000000000100,341.15,22.5,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2141.40,-9999999,-9999999,8.083,15.87,1842.45,119.00,2.817,1.826
SKQ202205S,CE06,CE06ISSM-00014,47.13217,-124.26800,2022-03-24T18:48:34.000Z,3,*0000000000000100,26,SKQ202205S_003.hex,*0000000000000100,1,*0000000000000100,2022-03-24T18:55:38.000Z,24.02,*0000000000000100,23.81,47.13210,-124.26804,8.9179,*0000000000000100,8.9166,*0000000000000100,3.3474,*0000000000000100,3.3469,*0000000000000100,31.2384,31.2337,6.0651,*0000000010000100,6.6254,1.1461,*0000000010000100,2.0024,60.62,*0000000000000100,8.022,*0000000000000100,6.618,*0000000000000100,*0000000000001000,1.2479,2.2271,1.3200,*0000000000000100,*0000000000001000,0.7870,9.8064,3.4935,0.2377,1.0476,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
SKQ202205S,CE06,CE06ISSM-00014,47.13217,-124.26800,2022-03-24T18:48:34.000Z,3,*0000000000000100,26,SKQ202205S_003.hex,*0000000000000100,3,*0000000000000100,2022-03-24T18:57:39.000Z,8.53,*0000000000000100,8.46,47.13208,-124.26804,8.9701,*0000000000000100,8.9709,*0000000000000100,3.1896,*0000000010000100,3.2126,*0000000010000100,29.5742,29.8096,6.4078,*0000000010000100,6.6892,1.5387,*0000000010000100,0.6054,85.95,*0000000000000100,8.066,*0000000010000100,6.933,*0000000000000100,*0000000000001000,1.5603,0.8940,1.5664,*0000000000000100,*0000000000001000,0.5543,11.6195,2.9086,0.1903,0.5259,*0000000000000100,*0000000000001000,30.0011,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,1936.33,*0000000000000101,*0000000000000100,312.53,22.4,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2102.07,-9999999,-9999999,8.115,14.65,1801.28,120.39,2.904,1.882
SKQ202205S,CE06,CE06ISSM-00014,47.13217,-124.26800,2022-03-24T18:48:34.000Z,3,*0000000000000100,26,SKQ202205S_003.hex,*0000000000000100,3,*0000000000000100,2022-03-24T18:57:39.000Z,8.53,*0000000000000100,8.46,47.13208,-124.26804,8.9701,*0000000000000100,8.9709,*0000000000000100,3.1896,*0000000000000100,3.2126,*0000000000000100,29.5742,29.8096,6.4078,*0000000010000100,6.6892,1.5387,*0000000010000100,0.6054,85.95,*0000000000000100,8.066,*0000000000000100,6.929,*0000000000000100,*0000000000001000,1.3729,1.0258,1.5100,*0000000000000100,*0000000000001000,0.5582,11.6141,3.1169,0.2059,0.6143,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
SKQ202205S,CE06,CE06ISSM-00014,47.13217,-124.26800,2022-03-24T18:48:34.000Z,3,*0000000000000100,26,SKQ202205S_003.hex,*0000000000000100,5,*0000000000000100,2022-03-24T18:59:13.000Z,2.20,*0000000000000100,2.18,47.13209,-124.26804,8.9819,*0000000000000100,8.9768,*0000000000000100,2.7723,*0000000010000100,2.7724,*0000000010000100,25.3284,25.3327,7.0980,*0000000010000100,6.8735,4.7183,*0000000010000100,1.7131,65.16,*0000000000000100,8.130,*0000000010000100,7.661,*0000000000000100,*0000000000001000,7.0380,1.4660,1.7374,*0000000000000100,*0000000000001000,0.3416,21.5068,2.3995,0.2340,0.5114,*0000000000000100,*0000000000001000,25.4184,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,1767.68,*0000000000000101,*0000000000000100,270.57,22.4,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,1914.51,-9999999,-9999999,8.147,13.00,1647.01,107.67,2.703,1.753
SKQ202205S,CE06,CE06ISSM-00014,47.13217,-124.26800,2022-03-24T18:48:34.000Z,3,*0000000000000100,26,SKQ202205S_003.hex,*0000000000000100,5,*0000000000000100,2022-03-24T18:59:13.000Z,2.20,*0000000000000100,2.18,47.13209,-124.26804,8.9819,*0000000000000100,8.9768,*0000000000000100,2.7723,*0000000000000100,2.7724,*0000000000000100,25.3284,25.3327,7.0980,*0000000010000100,6.8735,4.7183,*0000000010000100,1.7131,65.16,*0000000000000100,8.130,*0000000000000100,7.681,*0000000000000100,*0000000000001000,7.9336,1.5911,1.7422,*0000000000000100,*0000000000001000,0.2934,19.2786,2.0687,0.2181,0.2675,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
SKQ202205S,CE06,"CE06ISSM-00015, and CE06ISSP-00015",47.13417,-124.27050,2022-03-25T03:23:55.000Z,4,*0000000000000100,29,SKQ202205S_004.hex,*0000000000000100,1,*0000000000000100,2022-03-25T03:29:39.000Z,25.28,*0000000000000100,25.07,47.13400,-124.27062,8.9236,*0000000000000100,8.9217,*0000000000000100,3.3517,*0000000010000100,3.2849,*0000000010000100,31.2769,30.5887,6.0702,*0000000010000100,6.6229,0.8676,*0000000010000100,1.8692,62.67,*0000000000000100,8.004,*0000000010000100,6.630,*0000000000000100,*0000000000001000,0.8105,1.4026,1.3263,*0000000000000100,*0000000000001000,0.7223,8.9725,3.3928,0.2022,0.7915,*0000000000000100,*0000000000001000,31.2442,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,1979.90,*0000000000000101,*0000000000000100,329.33,22.6,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2150.85,-9999999,-9999999,8.098,15.30,1841.28,123.31,2.917,1.891
SKQ202205S,CE06,"CE06ISSM-00015, and CE06ISSP-00015",47.13417,-124.27050,2022-03-25T03:23:55.000Z,4,*0000000000000100,29,SKQ202205S_004.hex,*0000000000000100,1,*0000000000000100,2022-03-25T03:29:39.000Z,25.28,*0000000000000100,25.07,47.13400,-124.27062,8.9236,*0000000000000100,8.9217,*0000000000000100,3.3517,*0000000000000100,3.2849,*0000000000000100,31.2769,30.5887,6.0702,*0000000010000100,6.6229,0.8676,*0000000010000100,1.8692,62.67,*0000000000000100,8.004,*0000000000000100,6.624,*0000000000000100,*0000000000001000,0.7480,1.4465,1.3037,*0000000000000100,*0000000000001000,0.7342,9.1693,3.3159,0.2177,0.8553,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
SKQ202205S,CE06,"CE06ISSM-00015, and CE06ISSP-00015",47.13417,-124.27050,2022-03-25T03:23:55.000Z,4,*0000000000000100,29,SKQ202205S_004.hex,*0000000000000100,3,*0000000000000100,2022-03-25T03:31:25.000Z,8.39,*0000000000000100,8.32,47.13396,-124.27066,9.0234,*0000000000000100,9.0200,*0000000000000100,3.1998,*0000000010000100,3.2080,*0000000010000100,29.6348,29.7216,6.4543,*0000000010000100,6.6787,2.9623,*0000000010000100,0.6595,84.80,*0000000000000100,8.065,*0000000010000100,7.158,*0000000000000100,*0000000000001000,6.1216,1.3803,1.7271,*0000000000000100,*0000000000001000,0.5977,11.7891,2.4144,0.2018,0.5593,*0000000000000100,*0000000000001000,29.4172,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,1907.88,*0000000000000101,*0000000000000100,300.73,22.1,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2075.65,-9999999,-9999999,8.126,14.09,1772.71,121.08,2.925,1.897
SKQ202205S,CE06,"CE06ISSM-00015, and CE06ISSP-00015",47.13417,-124.27050,2022-03-25T03:23:55.000Z,4,*0000000000000100,29,SKQ202205S_004.hex,*0000000000000100,3,*0000000000000100,2022-03-25T03:31:25.000Z,8.39,*0000000000000100,8.32,47.13396,-124.27066,9.0234,*0000000000000100,9.0200,*0000000000000100,3.1998,*0000000000000100,3.2080,*0000000000000100,29.6348,29.7216,6.4543,*0000000010000100,6.6787,2.9623,*0000000010000100,0.6595,84.80,*0000000000000100,8.065,*0000000000000100,7.172,*0000000000000100,*0000000000001000,5.8300,1.4863,1.7100,*0000000000000100,*0000000000001000,0.5936,11.5818,2.3437,0.2111,0.5713,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
SKQ202205S,CE06,"CE06ISSM-00015, and CE06ISSP-00015",47.13417,-124.27050,2022-03-25T03:23:55.000Z,4,*0000000000000100,29,SKQ202205S_004.hex,*0000000000000100,5,*0000000000000100,2022-03-25T03:32:46.000Z,2.56,*0000000000000100,2.54,47.13398,-124.27064,9.3301,*0000000000000100,9.3215,*0000000000000100,2.8274,*0000000010000100,2.8282,*0000000010000100,25.6318,25.6460,7.6834,*0000000010000100,6.8064,4.4994,*0000000010000100,1.2437,73.28,*0000000000000100,8.208,*0000000010000100,8.310,*0000000000000100,*0000000000001000,7.0797,1.2388,1.7583,*0000000000000100,*0000000000001000,0.1885,17.4309,0.1365,0.1888,0.2997,*0000000000000100,*0000000000001000,25.6741,*0000000000000010,*0000000000000100,-9999999,-9999999,-9999999,1754.58,*0000000000000101,*0000000000000100,229.48,22.0,*0000000000000101,*0000000000000100,-9999999,-9999999,-9999999,-9999999,1929.58,-9999999,-9999999,8.212,10.87,1618.34,125.38,3.140,2.037
